sample,image,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63
7,2,-0.28137875,-0.0068680523,-0.0010569249,0.002055483,-0.010426314,-0.0022547673,0.26012376,0.0065650996,0.050079606,-0.19283769,1.3532069,-0.6429506,-0.0018471526,1.294739,0.009285964,0.15220928,1.8475972,0.010979407,0.0058155507,-0.23630159,0.35809174,-0.39177677,-0.3623105,0.006901902,0.7511241,0.71956784,-0.0007132264,0.08637318,0.50939626,-0.89355177,0.009543158,-0.005979184,-0.12923785,1.225176,-0.0052467543,-0.00697778,0.0037241671,0.0043316786,0.0031489395,0.014141363,1.0787174,-0.107167535,-0.08526393,0.69982123,-0.005040783,0.0039533516,-1.2090137,0.27751157,-0.012917921,-0.0071123336,0.68310463,-0.011246052,0.010043099,-0.001165092,0.028788984,-0.011294503,-0.67863697,-0.0022740904,-1.2193053,-0.36735997,-0.0053775273,0.07926683,-1.6762892,0.2999972
7,2,0.31513706,-0.012914595,0.008163428,0.0019478444,0.002173772,-0.0019394071,1.5170276,0.0074946196,0.024124466,-0.16147462,0.47446683,0.7337982,0.009572824,0.84828514,0.0046784133,0.9747025,0.9785081,0.22182173,-0.0020718407,-0.31564504,-0.7523786,-0.40033165,0.47883824,0.0044117114,0.10799383,-0.35558558,-0.8947922,-0.6847564,-0.041694216,0.20026463,0.0027378043,-0.0051683243,-0.7974284,0.9780267,0.0017588474,-0.004341053,0.001878229,-0.011609711,0.0068254014,0.0028024437,1.4419782,-0.75435215,-1.2617053,-0.9268594,0.0037524123,0.010768863,0.23597248,1.7457514,-0.024245106,0.0006871391,-0.4673084,-0.012272921,0.0018847836,-0.0021929312,0.06007964,-0.0022223282,-0.2163519,-0.0070980918,0.680885,0.2679341,-0.012802647,1.0312421,0.059559144,0.32535368
7,2,0.15710726,-0.0017589778,0.005376607,-0.0076526143,0.0028592106,0.0075010597,1.2298853,0.0030778984,0.9374554,-0.19050273,0.37771562,-0.23450395,-0.007684973,-0.91845196,0.00973062,-0.016423278,0.74108666,-0.64527,-0.0061820615,0.57475567,-0.47689566,0.6203415,-0.125664,-1.0725111e-05,-0.9099449,-0.76641566,0.36137444,-0.1644007,-0.12691706,-0.13728255,0.0043201856,-0.001711065,0.9411705,-0.7271012,-0.0044236993,-0.0044633616,-0.005248502,0.0012658656,-0.005075589,0.010162608,1.4933348,-0.32954344,-0.11030286,-0.14679673,-0.008489937,-0.000770228,1.2542068,-1.2933892,0.007482214,-0.0048566516,0.8595784,-0.0036617988,-0.010659675,0.00081678666,0.04573489,-0.0028419637,-0.15351643,-0.007970458,-1.1733389,0.6566934,0.009767119,1.1155171,0.083353214,0.4796067
7,2,-1.1099925,-0.004290156,-0.0003669532,-0.0051203687,-0.011107466,-0.012111006,-0.7748492,0.0014908598,-0.58558947,-0.18212056,0.6168976,-1.1169243,-0.008175213,-0.3246747,0.0080372,-0.13994744,0.45284343,-0.027570032,-9.101443e-05,-0.6186628,-0.5495879,0.2964856,-0.7195368,0.0070000226,0.7294871,0.3421871,0.5996284,-0.085666,2.2889695,0.3051391,0.010754531,0.0025770888,1.3117882,1.1274239,0.0036357855,-0.00034497306,-0.0011847699,0.0034367014,0.0023274552,0.0026742858,-1.8065671,-1.3387822,0.32781973,-0.08486262,-0.010053314,-0.005569797,1.1019493,0.56529605,-0.004965158,-0.006038511,-0.015197076,-0.011467693,-0.0066814777,0.005706379,-0.004778467,0.0032337606,-0.4898386,-0.009081902,0.46291482,-0.51195383,-0.0038324203,-0.11777201,1.6295853,-0.26779902
7,2,-0.3551333,0.005167955,-0.0055479533,-0.0042739976,-0.0028038332,-0.0046896487,-0.52492213,-0.000856034,0.49647433,-0.1614478,-1.1290878,0.37151664,-0.005288737,-0.41045582,0.0081383865,-0.6783999,0.089477144,-0.10952895,0.008931591,0.2689861,-2.358999,0.49631426,-0.38559127,0.0018399311,2.3961606,-0.23217331,-0.70013386,1.1864018,0.4288975,-0.16853558,0.008897556,0.003537627,0.24095947,-0.29103908,0.0045915674,-0.00808161,-0.004505899,-0.008188471,-0.0051028747,0.012899021,-0.8913014,-0.12782642,-0.4750749,0.09013893,-0.007606834,-0.002103367,0.15551333,0.7607373,0.0062852744,-0.0090680905,0.50052935,-0.007418882,-0.006045648,0.002687322,0.03608393,-0.0045492174,0.13378064,-0.0052934494,-0.39681536,-0.5265131,0.0040643234,-0.7340737,-0.48546484,-1.3360894
7,2,1.5552473,-0.0064095864,-0.006117936,-0.0010768306,-0.0049392255,-0.0024933093,-0.5684715,-0.001274637,0.3883357,-0.157778,-0.2943397,-1.4533353,-0.005526373,-0.74609786,0.0015415158,-0.2569877,0.5987904,0.3552818,-0.002909068,0.47947264,-0.015171275,-0.5492754,1.026373,0.001629266,0.20429578,-0.32355404,1.0482723,0.5296787,1.661344,-0.027827345,0.010898119,-0.004052613,0.5723548,-1.0837363,0.0021129213,0.0038090814,0.0033494364,-0.007965173,0.0066879224,-0.0019234273,-0.12716961,0.85783535,0.6401801,0.5329067,-0.00058733486,-0.0047341883,0.9527815,0.71236527,-0.003872292,-0.008999508,-0.3853832,-0.013110624,-0.006774806,0.00086842664,0.010741375,-0.004518274,-0.7500909,-0.007481491,0.083303,0.18078259,-1.5634112e-05,1.3876934,-0.93407196,1.3523055
7,2,-0.82767487,0.0011786493,-0.004491349,-0.0072265808,0.00085978303,0.0070386655,-0.32213622,-0.0024766326,1.2871133,-0.13737676,-0.33840686,0.26792097,0.004565397,-0.27002227,-0.0001558587,-0.24584325,0.5009958,0.31896174,-0.0028313827,0.66516054,0.7131992,-0.038760833,-0.23451035,-0.0051118014,-0.3186679,-0.7107325,-0.16076416,0.41978025,0.7796894,0.7193082,-0.0015165024,-0.0058564413,0.21412635,-1.0846637,-0.0066049453,-0.004147459,-0.012938907,-0.0061343326,0.006613992,-0.0044662994,0.02286613,-0.2833574,-0.26243865,-0.022369474,0.0024866015,-0.0058480483,-0.14429615,-0.12306072,-0.005557077,-0.0016312059,-0.06464139,-0.004860742,-0.0076339524,-0.008402232,0.06013859,0.0032821486,0.29269326,-0.00024853833,1.560233,-0.53495586,0.00021926314,1.8723168,0.1346969,2.6588104
7,2,-0.4838091,-0.0010998128,-0.0013205474,-0.006008683,0.0048642373,0.0062310738,-0.7787548,0.015666224,0.28836352,-0.19390139,-0.75355947,0.74785924,0.0035507458,-0.40439406,-0.00097587146,0.20556527,-0.10680821,0.2241039,-0.001645932,-1.1909806,-0.07665429,-1.0824354,1.0997541,0.008625795,0.44951203,-0.10724662,-0.4923025,1.6052054,-0.8242156,1.6908137,0.0028421273,-0.0061702784,-1.0799583,-0.44963682,-0.0028154268,-0.0072581377,-0.008406976,0.00085903646,0.006708338,0.003351109,-0.7392716,-0.23308286,-0.6938944,-0.031968255,0.011554979,0.00022544805,0.16130376,0.6088162,0.003775429,0.00032026693,0.37495965,-0.0051207086,-0.0012642462,-0.0024607666,0.012852043,0.0022674536,0.31975728,0.003270829,-1.3093016,1.0697083,-0.004891367,-0.050301522,-0.082337335,-0.25268087
7,2,0.3535903,0.00043106358,0.0041043162,-0.0031722486,-0.0017285226,-0.009335588,1.078092,-0.005022621,0.7657769,-0.18064171,1.3057586,0.32264256,-0.004578054,-0.095412314,0.0099277925,-0.567743,-1.3397954,1.0404782,-0.0054679736,-0.26106393,0.67766297,0.17692785,0.70977676,0.0015926631,-0.31894472,-0.6816445,0.25651103,1.0926236,1.4242281,-0.4968072,0.010017559,-0.00416659,0.86850667,0.17660974,-0.0009786049,0.005410824,-0.0033221822,0.002345582,-0.006372636,0.00058025226,-0.48553127,0.25527588,-0.41295373,0.19679144,-0.008955381,-0.0029928414,0.66535455,-0.22171782,0.0063225757,-0.008234892,1.2501483,-0.013213031,-0.003940113,0.004901327,-0.0076717585,-0.008168503,-1.0855197,-0.008414397,-1.8250482,0.245166,0.0053138295,0.11970106,-0.9409431,-0.00024364889
7,3,-0.039268546,-0.006084052,0.0057021314,0.0002233889,-0.0071091345,-0.009419275,0.7358977,0.015863659,0.116187714,-0.1867682,0.47190574,-0.2966297,0.011573731,-0.18302485,0.00083434395,0.3239898,1.2610564,0.51501447,0.0018920377,1.2123872,-0.16893229,-0.9400829,2.0708086,0.0040749228,-0.7024335,1.4063462,-0.05754749,0.29087067,0.080459915,-0.11968183,0.0064450223,-0.006148275,-0.49603438,0.6554985,0.0026830332,-0.0018563736,0.004047293,-0.006423852,0.008189615,0.006507129,2.0577703,0.36344874,0.40791175,1.1531425,0.0067578796,0.006419283,0.9348734,0.85616994,-0.02149415,-0.004358396,1.0451949,-0.007955953,0.004744388,0.00057251565,0.008121513,-0.007933432,0.45528394,-0.003249647,-0.57576495,0.7535966,-0.010404352,0.7566178,-1.3908552,0.83011526
7,3,-0.08301612,0.0002108654,0.0049313176,-0.007556757,-0.0032161698,0.0023329803,-1.3519399,-0.0071549136,-1.2415675,-0.1510281,0.31565216,-0.9147734,-0.014921813,-0.9105023,-0.0035156198,0.35165167,-0.29606047,0.63910526,-0.0010399707,1.0687072,-0.65052366,-0.30607572,-0.6959609,-0.0036423095,-1.2000381,-0.24797224,0.17083576,-0.2517838,-0.46781886,0.39982128,0.0055147465,-0.0034573227,0.17402893,-1.2995412,-0.00087008066,0.0001532603,-0.0047436836,-0.006057092,0.003428366,-0.00034858484,-1.2030357,-0.15701354,-0.1992341,1.6900439,-0.0050617065,0.001839526,0.99734396,0.3488021,0.015431998,-0.0025524478,-0.07510685,-0.011272158,-0.0056191385,-0.000657741,0.016996823,0.0023155631,-0.35584986,0.00034400262,-0.6111588,0.11067275,-0.0019465517,-0.011879794,0.737378,1.2596089
7,3,-0.75580466,-0.0040852763,0.00649105,0.0016112868,0.00011070166,0.0026825867,0.16799673,0.0048190067,0.009751625,-0.17761347,-0.5456945,0.35912895,0.0037654052,-1.4769657,0.0052892175,1.3781344,0.32357654,-0.4286048,-0.0032845754,0.4020949,-1.0879569,-1.2433695,1.0768704,0.004165531,0.54251885,-0.94818324,-1.1404316,-0.36661518,0.23801613,-1.0971295,0.0070943036,-0.005072018,0.51851225,0.9388717,0.0034756642,-0.0069661066,-0.00038396474,-0.008704383,0.003249772,0.011379466,-0.106515795,0.5328531,-0.4529638,0.32332465,0.0014260262,0.013959242,0.4242726,1.3639684,-0.010754155,0.0039456766,-1.2361531,-0.008434216,-0.006089897,0.011139415,0.06512121,0.005732428,0.093953386,-0.010128135,-1.6999917,0.89009565,0.0038961135,0.5747896,0.1258535,-0.4331923
7,3,0.19618137,-0.005221773,-0.0012313644,-0.0009725448,-0.0018298645,0.001492185,0.19261235,-0.0020170314,-0.3227069,-0.16623601,-0.17818378,0.74717593,0.00077873236,-1.8101842,0.009111265,1.389845,1.509758,-0.48157394,-0.00038988702,-0.13750067,-0.9408909,-0.48435423,0.39590007,0.007004208,-0.07100673,-1.5597486,-0.44857982,0.67897034,-0.8348985,-0.9502104,0.0049604336,0.003952846,0.54229605,0.1894009,-0.0054982877,-0.0070409523,0.005103169,-0.012156974,0.008444984,0.011832044,0.33850616,1.000929,-0.36351803,-0.12577784,-0.0012308331,0.015996374,-0.17707534,0.8996751,-0.0076766014,-0.0008534994,-0.90561,-0.012098955,0.0019449075,0.00634416,0.061264835,0.00081362657,-0.7652136,-0.007784171,-0.29240757,0.15749776,0.0013943836,-0.2122651,-0.4344719,-0.002072975
7,3,0.33324447,-0.0027400767,-0.0033355774,-0.01191434,-0.0042892853,0.0021887128,0.56916344,0.0032116873,0.44881094,-0.18399557,1.9717829,0.97039557,-0.017753243,0.56312186,0.012282478,0.4525295,-0.6471483,-1.4913386,-0.0026124567,0.90442765,-1.0613658,0.20058988,-0.70440125,0.0061327918,0.303405,-1.0353281,1.1162735,-0.66530687,-0.6619778,-1.1646204,-0.002522871,0.0013564471,0.22885966,0.9330644,-0.005017191,-0.0080342665,4.0837564e-05,0.0047487267,-0.007881505,0.011253727,0.39634874,-1.1111085,0.69820946,0.8691183,-0.010607708,0.0058173235,0.1055034,0.14292346,0.004665388,-0.0063163713,0.15557265,-0.00025216612,-0.0023865132,0.00233082,-0.0073111802,0.00019387365,-0.2910452,-0.0070251953,-1.703399,0.8054728,0.0037336731,-0.19909813,-1.0177308,0.4799469
7,3,-0.8497033,-0.00044224784,-0.0021468177,0.0040564295,0.0013934961,-0.005566166,-1.8400823,-0.0035331054,0.18844849,-0.14710003,0.025034804,-1.2231197,0.013818097,-0.61848044,-0.004208768,0.03226374,0.23237045,0.27460706,-0.0028301794,1.1536697,0.35765225,-0.41884926,-0.7954044,-0.017101731,0.23517409,-1.3163502,-0.5566214,-0.038824946,-0.9938324,0.86035645,0.0067665824,-0.0064213183,1.119197,0.11740504,0.0038077515,-0.004691642,-0.012580326,-0.005802216,0.0028903112,0.0028750356,-0.63576,-0.6829441,-0.34680483,0.39389288,0.00083741546,-0.0043762894,-1.2721187,-0.31954563,0.0092092585,0.0020446666,0.017278567,0.000103679005,-0.011875211,0.004592791,-0.008453138,-0.003995765,0.9342348,-0.0028541368,1.3081312,0.96929127,-0.0013392754,0.9151923,1.2157638,0.6810917
7,3,-1.4165279,-0.0054226173,0.0016419692,-0.0025925376,-0.0055330573,0.00037584873,-0.7162628,0.016587857,-0.09914934,-0.18127805,-0.44393337,-0.18107092,-0.008958244,-0.8452891,0.0152539965,-0.43219924,1.5590125,0.39232358,-0.0019054171,1.0689003,-1.3506556,-0.5895335,0.4850994,0.00860503,0.39352068,0.6833032,0.32376847,-0.95958424,0.49990886,1.7644274,0.0014515547,-0.002383899,-0.12242383,0.29667202,-0.0109660085,-0.010830616,0.0010169288,-0.0051952163,0.0024540238,0.009635663,-0.74520814,-1.1549363,0.56294507,1.3687112,-0.0015265467,0.005833884,-0.60399145,0.50581676,-0.007988462,-0.0023471322,1.692775,-0.008185093,0.0040687276,-0.0009508543,0.026056044,-0.0059735365,0.47615945,-0.0064154323,-0.9496267,0.3161982,-0.0072706845,-1.0584737,-0.0914403,0.13623038
7,3,-0.33507085,-0.0066544926,-0.0008674972,-0.0024642479,0.0019623283,-0.011570758,-0.7508269,-0.008210811,1.0213379,-0.18955156,0.690777,1.2125026,0.0129935825,-1.2290306,0.00010316074,0.19842662,0.6627601,0.48339266,-0.006612746,-0.16548613,0.8525726,0.65772194,0.019535711,0.0006076703,0.5573918,-1.5155387,2.427497,0.037233114,-0.01974595,0.008719377,-0.0016024802,-0.0010624826,0.49091214,0.7664286,-0.0012403447,-0.006358886,-0.004126299,-0.008461813,0.0072268993,0.0021652014,1.1399533,0.034634776,-1.0740739,-1.2889866,0.00090488885,0.0048602186,-0.1979642,0.6164243,-0.0039771423,-0.0033024382,1.5560963,-0.00973475,0.00092872325,-0.007341718,-0.039878085,-0.010848431,-0.39035398,-0.0019454192,1.7540913,-0.7366656,-0.012716373,-0.0038238168,0.2867721,0.80403143
7,3,-1.1227411,-0.00023778435,-0.004228497,-0.00036700442,-0.004194499,-0.013290063,-0.28163263,-0.0071038436,0.5785493,-0.15292451,-0.111589,-0.7752909,0.01191991,-0.6206303,0.0008075647,-0.32495558,-0.3196427,1.178365,-0.0010960996,-0.2062784,0.8187294,-1.7118398,-0.6327798,0.007295848,0.38475826,-1.7934616,-0.7638879,2.0985408,0.9421653,0.81169814,-0.0017189067,-0.0073861834,0.21360004,0.25443864,0.00082265213,-9.712577e-05,-0.013265153,-0.0057681273,0.006842455,-0.00032506918,-0.6729423,0.5870434,0.8958476,0.7152249,0.0046998207,0.0027033044,0.0525767,0.68046546,-0.0070671476,-0.0006284565,-0.021633081,-0.0044732434,-0.009051941,0.002953956,-0.0012930855,-0.00088392035,0.15038368,-0.0061312933,1.392511,0.7212368,-0.004119051,0.052874118,1.2090572,-1.1871525
7,3,0.8111832,-0.009504293,-0.009513395,-0.008110935,0.0054764533,0.000495289,-0.17043608,-0.0034232792,0.7889563,-0.19505665,0.26825678,0.21987492,-0.009626244,-0.2694355,0.00846062,-1.6386831,0.9722861,-0.25297493,-0.00297389,-0.62631226,-0.50734085,-1.0759422,0.7378372,-0.0022502579,0.80164045,-0.9787895,1.2985091,-0.012678683,-1.0509418,1.2046582,-0.0027420707,-0.0007145759,-0.3443837,-1.1074893,-0.017073113,-0.02156479,-0.007735521,-0.010439631,0.0042132167,0.0011236952,-0.5845204,0.90813017,-1.7777998,-0.5472267,-0.0053946534,-0.0011170115,-0.04022,0.66737986,-0.00350618,-0.008890504,1.3415883,-0.019601986,0.002822942,-0.0116171865,0.003679715,-0.017679797,-0.36189294,-0.0015813317,0.51474345,-0.47113407,-0.0027891635,1.1307745,0.48468083,0.52365255
7,3,-0.50793827,-0.00925511,0.008264359,-0.00558885,0.0033344855,0.0013100863,0.9114421,0.010599652,-0.7239236,-0.15108156,0.7423274,0.39031923,0.0036113386,-0.88232464,0.008677244,1.022372,1.211517,1.029707,-0.007815577,1.3568739,0.63280046,0.31597397,0.4155369,-0.005164386,-0.75325936,0.382474,-0.5295057,-0.8942095,0.17252034,0.39681914,0.0015236558,-0.004627662,0.018567804,0.36808375,0.0039741276,-0.0021884292,-0.00089843385,0.0010717638,-0.0026615765,-0.0064693424,-0.9929152,-0.46877337,0.1934114,0.8300721,0.0055446606,0.005522293,1.0112274,0.18688968,-0.00016685016,0.0050131287,-0.0064310804,-0.00974697,-0.0061654747,0.004034048,0.012258269,0.0039325366,2.0385532,-0.0045646075,-2.4079041,1.1083721,-0.001948257,0.46787637,-0.5808384,0.28324223
7,3,1.1058254,-0.005654284,0.0048004165,-0.010810971,-0.0026183883,0.004684972,0.49633816,0.0102732815,-0.87113756,-0.18937233,1.3300159,0.4868042,-0.0030695433,-0.6768643,0.0086061265,-0.5698349,1.7947226,-0.621398,-0.0101575125,0.6320931,-0.297194,-0.21159603,0.21642298,0.0026132008,1.2523453,0.17881957,-0.6113055,0.8570707,-0.83254814,-0.8572224,0.0068872664,0.0029093018,-0.082849935,1.2101402,-0.0020130277,-0.009741605,0.0032650074,-0.0030147047,0.0033715274,-0.0011513188,0.1431195,0.23874691,-0.69338995,-0.64547807,-0.0019795178,0.0053893994,-1.9874613,-0.29610536,-0.0010895263,-0.0006576702,-0.579505,-0.0080308635,0.0035220217,0.0027493052,0.08818356,-0.009889444,-0.2979061,-0.0075110365,0.10275847,0.3013693,-0.0006499598,-1.4841659,-0.6280788,0.51985323
7,3,-0.24277788,0.0020112013,0.0020465087,-0.00812008,-0.006744177,-0.0032925606,0.27091995,-0.001331077,-0.33803135,-0.17244968,0.6658626,-0.9765945,-0.016057815,-0.8939439,0.007072199,-0.59037143,0.94493425,-0.54516023,0.0021775626,-0.31236327,-0.5201682,1.1152109,-0.5174504,0.0039673494,-1.4347991,0.372136,0.35900453,-0.41715157,0.5155887,-0.7261979,0.0028279135,0.004086313,-0.58140945,-0.6643087,0.00072431006,-0.00064042583,0.0014112219,-0.0017942816,-0.0040081125,0.00038444076,-2.0450854,-1.4786909,-0.781154,0.35439786,-0.011522719,0.009206812,1.6009425,0.30780515,-0.008280456,-0.013050653,-0.17177317,-0.011896329,-1.9219704e-05,-0.0005137343,-0.05788604,-0.009874931,-0.60799366,-0.008571589,-0.7511644,0.036152564,-0.0028416403,1.1010838,-2.2745116,-0.31711477
7,3,0.7808378,-0.0063194977,-0.0021072258,-0.0015960801,-0.00619113,-0.010352839,-0.8028624,0.007112914,-1.4011121,-0.18490845,2.0776162,-0.91926056,0.0034663316,0.04146263,0.004041869,-0.47315907,1.2689282,-0.33391386,-0.00091209076,-0.29499543,0.9231989,0.25374034,0.6851422,0.005167092,1.1658344,0.35831052,-1.1142641,0.7740968,0.9021661,0.25696522,0.00912562,-0.0057559535,-1.0614228,0.7547986,0.0024531186,-0.0015484951,-0.00072931126,-0.0040858975,0.0040057767,-0.0029102708,0.08453438,-1.3784238,-0.9964849,-0.4668359,-0.0013130065,-0.00040087663,0.6360727,-0.037546333,-0.0052471906,-0.0019354001,-0.05047909,-0.012355079,-0.002004663,0.0037326515,0.020965286,0.0010513661,0.24542005,-0.0067013446,0.021548435,-0.8996102,-0.014370987,0.10861054,0.77708,0.086870536
7,3,-1.0120001,-0.0022806395,0.0010521123,-0.0034478586,0.0054353243,0.0009173034,0.52518266,0.002618221,1.6119348,-0.19885951,-0.5070238,-0.5098106,0.0051386654,-1.1172986,0.0011908654,-0.1778148,0.8824493,1.4152865,0.001699999,0.72960967,1.1871552,0.7948089,0.5611614,-0.00048242044,0.8351979,0.5855717,-1.2607429,0.51904327,-0.43053383,0.8422183,0.0040051136,-0.007870531,0.3946261,-0.525467,-0.008645479,-0.007303102,-0.0065841237,-0.0007901834,0.0051359385,0.0072655175,-0.057487216,-1.3533413,0.59055525,-0.5103473,0.0006486364,-0.0037121037,0.08304147,0.3811451,0.0018607564,-0.0022443887,0.9138085,-0.0055823545,-0.0041612396,-0.00017048884,0.052512787,0.007526952,-0.26860076,-0.0044008438,-0.8699458,0.53692776,0.0024789246,0.058831334,1.0360264,0.38344812
7,3,0.3648989,-0.0049718833,0.00011135917,-0.008378845,0.007171446,0.0034506978,-1.2131443,0.00985986,0.0071955696,-0.14393273,-0.20746118,-0.31255144,0.0034498244,0.44474688,0.0013065934,0.68684554,0.9306511,-1.168549,-0.0058989283,-0.9280082,0.22640455,-0.5781953,-0.20252469,0.001336229,0.06659837,-0.83281195,0.34834385,0.9734025,-0.6243354,0.32144874,0.005025902,-0.0032904018,2.0674486,0.33442414,0.0025065634,-0.0037115514,-0.0006166324,-0.0036323937,0.0032628067,-0.0038712858,0.584726,-0.7502295,-1.4365166,0.2205796,-0.0053389864,0.002082591,0.61927956,0.887981,0.00144496,0.0048302747,0.050532512,-0.011743164,-0.00873531,0.0019526957,0.027778067,-0.0010244336,-1.0569352,-0.0004170183,-0.8137116,0.40812263,-0.0075984807,-0.16637866,1.4225754,0.21142249
7,3,0.6909704,0.0021155137,0.0028904313,-0.011273414,0.00020381901,0.011924507,-0.26714757,0.009323774,-0.43703142,-0.16829732,0.46104994,-0.29433262,-0.0045812586,-0.041708678,0.0045972876,0.5418194,1.0122198,-0.3043096,-0.0025294796,-2.1038861,-0.5405244,-0.1978313,-0.2131613,-0.004081061,0.06340016,0.76737684,-0.6684551,0.68066096,-1.0577757,0.4423074,0.0043137595,-0.0027969684,-0.70721763,-1.8637414,-0.003663993,-0.004856974,-0.015486206,0.006116581,-0.001195591,-0.009286136,0.09400433,-0.8742976,0.21806462,1.1106969,-0.0004959041,-0.0004479764,0.39504158,0.25143024,0.009719266,-0.0017693732,0.19145483,-0.008251636,-0.014138869,-0.0034046378,0.024325527,0.0024713946,-0.5012087,0.00018735789,-1.4867386,1.5550243,0.003204411,0.42490476,1.3623071,0.17458978
7,3,0.17123869,-0.00892607,0.006342102,-0.013308544,-0.0034569586,-0.0060397936,1.8649102,0.0066787396,-0.8943913,-0.16597548,-0.12212084,0.5441495,-0.0063606175,-0.21801323,0.01623485,-0.7618634,0.6991584,0.5687986,-0.006187165,0.22973277,-1.391264,0.1255126,-0.12891841,0.0007050503,-0.48646826,0.27794993,1.0120983,1.4768848,0.15088046,0.10449747,0.0005045701,0.0049201325,-0.23245373,1.5078744,-0.0022175089,-0.007891266,-0.004186158,-0.0046498533,0.0039699394,0.00040662952,-0.27984124,0.015327588,-1.1127025,-0.16724561,-0.0022939723,0.004659727,0.66941255,1.137645,-0.008833211,0.003250895,1.8196735,-0.012901274,-0.0025644375,0.002176851,-0.007985465,0.0019058697,-0.6922394,0.00013593212,-0.5745919,-0.86615485,-0.003671351,0.731034,0.22059174,-0.6805238
7,3,-1.2186352,0.004179473,-0.002123463,0.0018433835,-0.010305694,-0.016729804,-0.6430419,-0.0067097675,-0.1890479,-0.15858299,1.9456708,0.6004307,0.007560366,0.41282687,-0.000378808,-1.1859272,0.2167383,0.2005974,0.005338288,0.47506177,-0.34766972,-0.11938293,0.56171334,-0.002967056,0.356048,1.2244103,-1.1330613,2.1093612,0.53039503,-0.6406117,0.0062292367,-0.0027794577,0.6902196,0.42517188,0.0072311964,0.0030291565,-0.008032899,-0.013194934,0.0075445045,0.004449914,0.8264896,-0.28550947,-1.3702838,0.20835507,-0.0011187792,-0.0027913507,-0.22974744,-0.0030935444,-0.008142129,-0.013603963,-0.69924206,0.00061682024,-0.001786499,-0.0006148089,0.038776144,-0.007614918,0.43270916,-0.0077740233,2.1237397,0.6382468,-0.004204957,1.3484025,-0.7364249,-0.5650895
7,3,-0.24601555,-0.009732821,-0.0019957563,-0.0012181792,-0.004196913,-0.011142793,0.19329661,-0.0079713715,0.41706112,-0.13891292,-0.51731104,0.755191,-0.011997112,-0.2900425,0.0051166415,-0.98002476,0.7408972,0.41782022,0.0007895678,-0.7846633,-1.0118858,-0.49230674,-0.20560445,-0.005598065,0.043890808,-0.8004504,1.4829304,-0.57782114,0.6005023,-1.0090389,0.00045830384,0.0044138916,-1.5014827,-0.21362607,0.005805649,-0.0036352593,-0.0072354935,-0.014930992,-0.009492692,-0.004008324,0.6775679,-0.23067951,-1.4765093,2.017218,0.005743757,0.012955641,0.89890975,0.24212416,-0.0015427358,-0.008852394,-0.54961205,-0.008738087,-0.0020142072,0.0018566856,0.05888895,-0.0024759665,-0.27907532,-0.005510548,0.07893483,0.16175225,-0.0011812793,0.6244239,1.2542552,-0.39029735
70,1,1.2406992,-0.009187319,0.0016358765,0.0034031328,-0.002868454,-0.0019904342,0.97115386,0.018865434,0.74246925,-0.08715337,0.86662126,-0.8928285,0.0076276693,1.0181696,0.012082523,-0.19347772,0.39224228,0.68481666,0.0056180544,0.5725856,-0.24858621,0.2554606,0.914753,0.0031295735,1.4228462,0.13720798,-0.51157,0.4943515,0.8395267,-0.30617452,0.006333857,-0.00218492,0.5818885,1.7834289,0.00069029257,0.0025167204,-0.0028058346,0.007817997,0.0062247748,0.005906238,0.52043205,-1.1264817,-0.31952447,-1.2966589,-0.0011540651,-0.006565734,0.27388632,0.2625228,-0.012280412,0.007253403,-0.10305815,0.0007225894,-0.005620271,0.0056140795,-0.05179847,0.007907558,-0.80905926,-0.0070198644,-1.5433292,-0.07254807,0.00060173124,1.2562637,0.68732935,-0.2220922
70,1,-0.60409325,0.004011468,-0.0013267798,0.00056411326,0.0008641025,0.0011314536,-1.1155401,0.007780306,-0.04017012,-0.06728937,-0.19874972,-0.9494636,-0.004419216,0.3165986,0.0020232573,-0.45059454,-0.719092,0.15429482,0.0014975369,-0.35297596,-1.0836024,-1.5258695,0.17105356,-0.0023677703,0.54942185,-0.8657676,0.037599716,0.6239787,1.1308899,-0.36272687,0.0059224535,-0.0043472145,0.8335864,0.23584306,0.0039455825,0.00052878633,-0.0044504493,-0.000913628,-0.0023490675,0.0028768666,0.37072536,0.12951185,0.35426274,-0.38007906,-0.00015219953,-0.003825399,-0.012754271,-0.6279331,0.009214537,-0.0040544085,1.2398299,0.0013846324,-0.006703309,0.0068559665,0.08281525,-0.0058238823,-0.9230998,-0.0012449343,-0.6784344,0.68528676,0.007109506,0.2804007,-0.114563815,0.059114635
